"","SOC_CODE","EMPLOYER_STATE","EMPLOYER_NAME","frequency"
"1439",19,"NE","BOARD OF REGENTS OF THE UNIVERSITY OF NEBRASKA",23
"1440",19,"NE","CREIGHTON UNIVERSITY",3
"1441",19,"NE","FATHER FLANAGAN'S BOYS' HOME",3
"1442",19,"NE","CELERION, INC",2
"1443",19,"NE","THE NEBRASKA MEDICAL CENTER",2
"1444",19,"NH","DARTMOUTH COLLEGE",12
"1445",19,"NH","DARTMOUTH-HITCHCOCK CLINIC",12
"1446",19,"NH","UNIVERSITY OF NEW HAMPSHIRE",5
"1447",19,"NH","LONZA BIOLOGICS, INC",3
"1448",19,"NH","ADMIX, INC",1
"1449",19,"NH","AVITIDE, INC",1
"1450",19,"NH","BOSTON ANALYTICAL, INC",1
"1451",19,"NH","DNDC APPLICATION, RESEARCH AND TRAINING, LLC",1
"1452",19,"NH","ICAD, INC",1
"1453",19,"NH","MADPOW MEDIA SOLUTIONS, LLC",1
"1454",19,"NH","MASCOMA LLC",1
"1455",19,"NH","OLD DUTCH MUSTARD CO., INC",1
"1456",19,"NH","STEINER AND COMPANY, LLC",1
"1457",19,"NJ","THE TRUSTEES OF PRINCETON UNIVERSITY",93
"1458",19,"NJ","BRISTOL-MYERS SQUIBB COMPANY",67
"1459",19,"NJ","RUTGERS, THE STATE UNIVERSITY OF NEW JERSEY",57
"1460",19,"NJ","NOVITIUM PHARMA LLC",38
"1461",19,"NJ","MERCK SHARP DOHME CORP",35
"1462",19,"NM","TRIAD NATIONAL SECURITY, LLC",56
"1463",19,"NM","NEW MEXICO STATE UNIVERSITY",11
"1464",19,"NM","UNIVERSITY OF NEW MEXICO HEALTH SCIENCES CENTER",6
"1465",19,"NM","NMC, INC",4
"1466",19,"NM","NEW MEXICO INSTITUTE OF MINING AND",3
"1467",19,"NM","UNIV OF NEW MEXICO HEALTH SCIS CTR",3
"1468",19,"NM","UNIVERSITY OF NEW MEXICO",3
"1469",19,"NV","UNIVERSITY OF NEVADA, RENO",15
"1470",19,"NV","A1 LITHIUM INC",2
"1471",19,"NV","NOVA GEOTECHNICAL AND INSPECTION SERVICES, LLC",2
"1472",19,"NV","ADVANCED TECHNOLOGY LABORATORIES, INC",1
"1473",19,"NV","ARMAND AGRA, INC",1
"1474",19,"NV","BARRICK GOLD OF NORTH AMERICA, INC",1
"1475",19,"NV","CREDIT ONE BANK, N.A",1
"1476",19,"NV","MGM RESORTS INTERNATIONAL OPERATIONS, INC",1
"1477",19,"NV","MM LAB, INC",1
"1478",19,"NV","MOUNT GRANT GENERAL HOSPITAL",1
"1479",19,"NV","MWH GEO-SURVEYS INTERNATIONAL INC",1
"1480",19,"NV","SOUTHERN NEVADA ADULT MENTAL HEALTH SERVICES",1
"1481",19,"NY","COLUMBIA UNIVERSITY",161
"1482",19,"NY","ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI",132
"1483",19,"NY","MEMORIAL SLOAN-KETTERING CANCER CENTER",103
"1484",19,"NY","NEW YORK UNIVERSITY SCHOOL OF MEDICINE",96
"1485",19,"NY","NEW YORK UNIVERSITY",80
"1486",19,"OH","CASE WESTERN RESERVE UNIVERSITY",77
"1487",19,"OH","THE OHIO STATE UNIVERSITY",65
"1488",19,"OH","CINCINNATI CHILDREN'S HOSPITAL MEDICAL CENTER",45
"1489",19,"OH","THE RESEARCH INSTITUTE AT NATIONWIDE CHILDREN'S HOSPITAL",21
"1490",19,"OH","CLEVELAND CLINIC FOUNDATION",13
"1491",19,"OK","UNIVERSITY OF OKLAHOMA HEALTH SCIENCES CENTER",21
"1492",19,"OK","UNIVERSITY OF OKLAHOMA",14
"1493",19,"OK","OKLAHOMA MEDICAL RESEARCH FOUNDATION",11
"1494",19,"OK","OKLAHOMA STATE UNIVERSITY",8
"1495",19,"OK","NOBLE RESEARCH INSTITUTE, LLC",6
"1496",19,"OR","OREGON HEALTH SCIENCE UNIVERSITY",39
"1497",19,"OR","OREGON STATE UNIVERSITY",19
"1498",19,"OR","UNIVERSITY OF OREGON",16
"1499",19,"OR","VYTELLE, LLC",5
"1500",19,"OR","WINE BY JOE, LLC",4
"1501",19,"PA","UNIVERSITY OF PITTSBURGH",152
"1502",19,"PA","TRUSTEES OF THE UNIVERSITY OF PENNSYLVANIA",122
"1503",19,"PA","UNIVERSITY OF PITTSBURGH PHYSICIANS",80
"1504",19,"PA","TEMPLE UNIVERSITY--A COMMONWEALTH UNIVERSITY",54
"1505",19,"PA","THE CHILDREN'S HOSPITAL OF PHILADELPHIA",53
"1506",19,"RI","BROWN UNIVERSITY",17
"1507",19,"RI","UNIVERSITY OF RHODE ISLAND",9
"1508",19,"RI","TEKNOR APEX COMPANY",4
"1509",19,"RI","FACTORY MUTUAL INSURANCE COMPANY",2
"1510",19,"RI","RHODE ISLAND HOSPITAL",2
"1511",19,"RI","RHODES PHARMACETUCIALS LP",2
"1512",19,"RI","WOMEN INFANTS HOSPITAL OF RHODE ISLAND",2
"1513",19,"SC","UNIVERSITY OF SOUTH CAROLINA",15
"1514",19,"SC","MEDICAL UNIVERSITY OF SOUTH CAROLINA",13
"1515",19,"SC","CLEMSON UNIVERSITY",9
"1516",19,"SC","AMBIOPHARM, INC",6
"1517",19,"SC","MEDICAL UNIVERSITY OF SOUTH CAROLINA AFFILIATES",6
"1518",19,"SD","SANFORD SCHOOL OF MEDICINE OF THE UNIVERSITY OF SOUTH DAKOTA RESIDENCY",8
"1519",19,"SD","SANFORD RESEARCH",5
"1520",19,"SD","SOUTH DAKOTA STATE UNIVERSITY",4
"1521",19,"SD","AVERA MCKENNAN",2
"1522",19,"SD","SOUTH DAKOTA SCHOOL OF MINES AND TECHNOLOGY",2
"1523",19,"SD","UNIVERSITY OF SOUTH DAKOTA",2
"1524",19,"TN","ST. JUDE CHILDREN'S RESEARCH HOSPITAL",110
"1525",19,"TN","UT-BATTELLE, LLC (OAK RIDGE NATIONAL LABORATORY)",86
"1526",19,"TN","FEDEX CORPORATE SERVICES, INC",79
"1527",19,"TN","THE UNIVERSITY OF TENNESSEE HEALTH SCIENCE CENTER",30
"1528",19,"TN","VANDERBILT UNIVERSITY",29
"1529",19,"TN","VANDERBILT UNIVERSITY MEDICAL CENTER",29
"1530",19,"TX","UT SOUTHWESTERN MEDICAL CENTER",141
"1531",19,"TX","BAYLOR COLLEGE OF MEDICINE",111
"1532",19,"TX","THE UNIVERSITY OF TEXAS M.D. ANDERSON CANCER CENTER",88
"1533",19,"TX","THE UNIVERSITY OF TEXAS AT AUSTIN",51
"1534",19,"TX","THE UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER AT HOUSTON",49
"1535",19,"UT","UNIVERSITY OF UTAH",47
"1536",19,"UT","DOTERRA INTERNATIONAL, LLC",9
"1537",19,"UT","ANCESTRY.COM OPERATIONS, INC",5
"1538",19,"UT","UTAH STATE UNIVERSITY",5
"1539",19,"UT","DOTERRA MANUFACTURING, LLC",3
"1540",19,"VA","CAPITAL ONE SERVICES, LLC",98
"1541",19,"VA","CAPITAL ONE, NATIONAL ASSOCIATION",58
"1542",19,"VA","UNIVERSITY OF VIRGINIA",53
"1543",19,"VA","VIRGINIA COMMONWEALTH UNIVERSITY",34
"1544",19,"VA","VIRGINIA POLYTECHNIC INSTITUTE STATE UNIVERSITY",28
"1545",19,"VT","THE UNIVERSITY OF VERMONT",9
"1546",19,"VT","BENNINGTON COLLEGE",1
"1547",19,"VT","MYLAN TECHNOLOGIES INC",1
"1548",19,"VT","NORTHEASTERN REPRODUCTIVE MEDICINE PLLC",1
"1549",19,"VT","VERMONT LAW SCHOOL",1
"1550",19,"WA","UNIVERSITY OF WASHINGTON",61
"1551",19,"WA","FRED HUTCHINSON CANCER RESEARCH CENTER",56
"1552",19,"WA","BATTELLE MEMORIAL INSTITUTE",46
"1553",19,"WA","AMAZON.COM SERVICES, INC",25
"1554",19,"WA","WASHINGTON STATE UNIVERSITY",19
"1555",19,"WI","UNIVERSITY OF WISCONSIN SYSTEM",42
"1556",19,"WI","MEDICAL COLLEGE OF WISCONSIN",24
"1557",19,"WI","UNIVERSITY OF WISCONSIN-MADISON",14
"1558",19,"WI","KERRY INC",11
"1559",19,"WI","THE MORGRIDGE INSTITUTE FOR RESEARCH INC",10
"1560",19,"WV","WEST VIRGINIA UNIVERSITY RESEARCH CORPORATION",6
"1561",19,"WV","WEST VIRGINIA UNIVERSITY HOSPITALS, INC",5
"1562",19,"WV","WEST VIRGINIA STATE UNIVERSITY RESEARCH AND DEVELOPMENT CORPORATION",4
"1563",19,"WV","MYLAN PHARMACEUTICALS INC",2
"1564",19,"WV","UNIVERSITY PHYSICIANS SURGEONS INC",2
"1565",19,"WV","WEST VIRGINIA UNIVERSITY",2
"1566",19,"WY","UNIVERSITY OF WYOMING",3
"1567",19,"WY","THE INSTITUTE FOR ETHNOMEDICINE, INC",1
"1568",21,"AL","JACKSONVILLE STATE UNIVERSITY",1
"1569",21,"AL","RIVER REGION PSYCHIATRY ASSOCIATES, LLC",1
"1570",21,"AL","THE UNIVERSITY OF ALABAMA",1
"1571",21,"AL","UNIVERSITY OF WEST ALABAMA",1
"1572",21,"AR","UNIVERSITY OF ARKANSAS FOR MEDICAL SCIENCES",1
"1573",21,"AZ","BASIS OVERSEAS EDUCATIONAL SERVICES LLC",1
"1574",21,"AZ","BLACK CANYON COMMUNITY HEALTH CENTER INC",1
"1575",21,"AZ","DESERT RAIN BEHAVIORAL HEALTH SERVICES, LLC",1
"1576",21,"AZ","FOUNDATION FOR PIHMA RESEARCH AND EDUCATION",1
"1577",21,"AZ","FOUNDATION FOR PIHMA RESEARCH EDUCATION",1
"1578",21,"AZ","NAVAJO HEALTH FOUNDATION SAGE MEMORIAL HOSPITAL, INC",1
"1579",21,"AZ","PIHMA HEALTH EDUCATION NETWORK, LLC",1
"1580",21,"AZ","STEPPER EDUCATION LLC",1
"1581",21,"AZ","SUMMIT BEHAVIORAL HEALTH OF ARIZONA LLC",1
"1582",21,"CA","RICHMOND AREA MULTI-SERVICES, INC",7
"1583",21,"CA","SPECIAL SERVICE FOR GROUPS, INC",7
"1584",21,"CA","CHINATOWN SERVICE CENTER",5
"1585",21,"CA","MORE HEALTH",5
"1586",21,"CA","COMMUNITY HEALTH FOR ASIAN AMERICANS",3
"1587",21,"CA","GARFIELD HEALTH CENTER",3
"1588",21,"CA","HARMONY PLUS INC",3
"1589",21,"CA","HEALTHRIGHT 360",3
"1590",21,"CA","RICHMOND AREA MULTI-SERVICES",3
"1591",21,"CA","UNITED EDUCATION GROUP, INC",3
"1592",21,"CO","COLORADO STATE UNIVERSITY",2
"1593",21,"CO","FLATIRONS COMMUNITY CHURCH, INC",2
"1594",21,"CO","ASIAN PACIFIC DEVELOPMENT CENTER OF COLORADO",1
"1595",21,"CO","DAVID COOK",1
"1596",21,"CO","GREATER EUROPE MISSION",1
"1597",21,"CO","INSTITUTE FOR ATTACHMENT AND CHILD DEVELOPMENT",1
"1598",21,"CO","METROPOLITAN STATE UNIVERSITY OF DENVER",1
"1599",21,"CO","NAROPA UNIVERSITY",1
"1600",21,"CO","THERE WITH CARE",1
"1601",21,"CO","TRUMPET BEHAVIORAL HEALTH",1
"1602",21,"CO","UNIVERSITY OF DENVER",1
"1603",21,"CT","THE DEVEREUX FOUNDATION",5
"1604",21,"CT","ABLE HOME HEALTH CARE LLC",2
"1605",21,"CT","INGENIUS, LLC",2
"1606",21,"CT","PATHWAYS, INC",2
"1607",21,"CT","INDIAN MOUNTAIN SCHOOL",1
"1608",21,"CT","IVY LABS EDUCATION, INC",1
"1609",21,"CT","NOTRE DAME HIGH SCHOOL OF WEST HAVEN, INC",1
"1610",21,"CT","POST TRAUMATIC STRESS CENTER, LLC",1
"1611",21,"CT","YALE UNIVERSITY",1
"1612",21,"DC","COMMUNITY CONNECTIONS, INC",2
"1613",21,"DC","THE AGATHA FOUNDATION",2
"1614",21,"DC","THE CATHOLIC UNIVERSITY OF AMERICA",2
"1615",21,"DC","AMERICAN UNIVERSITY",1
"1616",21,"DC","CHILD WELFARE LEAGUE OF AMERICA",1
"1617",21,"DC","EVANGELICAL ARABIC BAPTIST CHURCH",1
"1618",21,"DC","GEORGETOWN UNIVERSITY",1
"1619",21,"DC","PHYSICIANS COMMITTEE FOR RESPONSIBLE MEDICINE",1
"1620",21,"DE","FLADGER AND ASSOCIATES, INC",1
"1621",21,"DE","MITHRAS GLOBAL LLC",1
"1622",21,"FL","LAGOINHA ORLANDO CHURCH LLC",3
"1623",21,"FL","WARNER UNIVERSITY, INC",3
"1624",21,"FL","MEMORIAL HOSPITAL-WEST VOLUSIA, INC",2
"1625",21,"FL","CMET, LLC",1
"1626",21,"FL","FLORIDA DEPT. OF HEALTH IN VOLUSIA COUNTY",1
"1627",21,"FL","H. LEE MOFFITT CANCER CENTER RESEARCH INSTITUTE",1
"1628",21,"FL","NEW SPRINGS, INC",1
"1629",21,"FL","NOVA SOUTHEASTERN UNIVERSITY",1
"1630",21,"FL","THE DEVEREUX FOUNDATION",1
"1631",21,"FL","THELMA GIBSON HEALTH INITIATIVE INC",1
"1632",21,"FL","UNITED CEREBRAL PALSY OF THE NORTH BAY",1
"1633",21,"GA","PARADISE EVANGELISTIC ASSOCIATION, INC",2
"1634",21,"GA","ABRAHAM BALDWIN AGRICULTURAL COLLEGE",1
"1635",21,"GA","INTERNATIONAL SPORTS FEDERATION, INC",1
"1636",21,"GA","JONATHAN D. ROSEN FAMILY FOUNDATION, INC",1
"1637",21,"GA","SAVANNAH COLLEGE OF ART AND DESIGN, INC",1
"1638",21,"GA","THE UNIVERSITY OF GEORGIA",1
"1639",21,"GA","UNITED CULTURES INNOVATION CENTER FOR INTERNATIONAL COOPERATION, LLC",1
"1640",21,"GA","UNIVERSITY OF WEST GEORGIA",1
"1641",21,"GA","VALDOSTA STATE UNIVERSITY",1
"1642",21,"HI","FAMILY PROGRAMS HAWAII",1
"1643",21,"HI","KOKUA KALIHI VALLEY COMPREHENSIVE FAMILY SERVICES",1
"1644",21,"IA","IOWA STATE UNIVERSITY OF SCIENCE AND TECHNOLOGY",2
"1645",21,"IA","THE UNIVERSITY OF IOWA",2
"1646",21,"IA","ARCADIA TRAINING CONSULTING, INC",1
"1647",21,"IA","CALVARY CHRISTIAN REFORMED CHURCH",1
"1648",21,"IA","CANALES ASSOCIATES, INC",1
"1649",21,"IA","CLINTON COMMUNITY SCHOOL DISTRICT",1
"1650",21,"IA","COE COLLEGE",1
"1651",21,"IA","EAST CENTRAL INTERGOVERNMENTAL ASSOCIATION",1
"1652",21,"ID","KUNA COUNSELING CENTER LLC",3
"1653",21,"ID","FRANKLIN COUNTY MEDICAL CENTER",1
"1654",21,"ID","MENTAL WELLNESS CENTERS, INC",1
"1655",21,"IL","XILIN ASSOCIATION",4
"1656",21,"IL","CUSTOMIZE YOUR CAREER LLC",3
"1657",21,"IL","HAMDARD CENTER FOR HEALTH AND HUMAN SERVICES",2
"1658",21,"IL","HERITAGE COUNSELING CENTER INC",2
"1659",21,"IL","INSTRUCTIONAL ABA CONSULTANTS",2
"1660",21,"IL","MICHAEL GLAVIN LMFT ASSOCIATES, LLC",2
"1661",21,"IL","MORNEAU SHEPELL LIMITED",2
"1662",21,"IL","PEER SERVICES, INC",2
"1663",21,"IL","SAINT XAVIER UNIVERSITY",2
"1664",21,"IL","THE UNIVERSITY OF CHICAGO",2
"1665",21,"IN","PURDUE UNIVERSITY",2
"1666",21,"IN","HAMILTON CENTER, INC",1
"1667",21,"IN","LIFE TREATMENT CENTERS, INC",1
"1668",21,"IN","OAKLAWN PSYCHIATRIC CENTER, INC",1
"1669",21,"IN","ST. VINCENT HOSPITAL AND HEALTH CARE CENTER, INC",1
"1670",21,"IN","TAYLOR UNIVERSITY",1
"1671",21,"IN","YOUTH OPPORTUNITY CENTER, INC",1
"1672",21,"KS","HUNTER HEALTH CLINIC",1
"1673",21,"KS","SHAWNEE MISSION HEALTH CARE, INC",1
"1674",21,"KY","CAMPBELLSVILLE UNIVERSITY, INC",1
"1675",21,"LA","LOYOLA UNIVERSITY NEW ORLEANS",2
"1676",21,"LA","BRUCE PROFESSIONAL COUNSELING SERVICES",1
"1677",21,"LA","LOUISIANA CHILDRENS MEDICAL CENTER",1
"1678",21,"LA","LOUISIANA STATE UNIVERSITY AND & COLLEGE",1
"1679",21,"LA","THE ADMINISTRATORS OF THE TULANE EDUCATIONAL FUND",1
"1680",21,"MA","THE DEVEREUX FOUNDATION",81
"1681",21,"MA","HILLCREST EDUCATIONAL CENTERS, INC",41
"1682",21,"MA","GANDARA MENTAL HEALTH CENTER, INC",26
"1683",21,"MA","BOSTON HIGASHI SCHOOL, INC",5
"1684",21,"MA","ELIOT COMMUNITY HUMAN SERVICES, INC",5
"1685",21,"MD","SYNERGY FAMILY SERVICES, INC",4
"1686",21,"MD","THE JOHNS HOPKINS UNIVERSITY",4
"1687",21,"MD","JOHNS HOPKINS UNIVERSITY",2
"1688",21,"MD","MORGAN STATE UNIVERSITY",2
"1689",21,"MD","UNIVERSITY OF MARYLAND EASTERN SHORE",2
"1690",21,"ME","ACADIA HOSPITAL",1
"1691",21,"ME","UNIVERSITY OF MAINE",1
"1692",21,"MI","MICHIGAN STATE UNIVERSITY",6
"1693",21,"MI","ASSOCIATION OF CHINESE AMERICANS, INC",2
"1694",21,"MI","MICHIGAN CONFERENCE OF SEVENTH-DAY ADVENTISTS",2
"1695",21,"MI","BCC INTERNATIONAL EDUCATION GROUP, INC",1
"1696",21,"MI","BETHANY CHRISTIAN SERVICES USA, LLC",1
"1697",21,"MI","BETHANY CHRISTIAN SERVICES, LLC",1
"1698",21,"MI","CLARKSTON COMMUNITY CHURCH OF GOD",1
"1699",21,"MI","MICHINDOH CONFERENCE CENTER",1
"1700",21,"MI","NEW HOPE CHURCH",1
"1701",21,"MI","PSYCHIATRIC SPECIALTIES, PLC",1
"1702",21,"MI","UNIVERSITY OF DETROIT MERCY",1
"1703",21,"MI","WAYNE STATE UNIVERSITY",1
"1704",21,"MN","UNIVERSITY OF MINNESOTA",2
"1705",21,"MN","BUILDING FAMILY FOUNDATION",1
"1706",21,"MN","CHILDREN'S HEALTH CARE",1
"1707",21,"MN","ECKANKAR, MINNESOTA NONPROFIT RELIGIOUS ORGANIZATION",1
"1708",21,"MN","FIRST BAPTIST CHURCH",1
"1709",21,"MN","HAZELDEN BETTY FORD FOUNDATION",1
"1710",21,"MN","MEDTRONIC, INC",1
"1711",21,"MN","MENTAL HEALTH RESOURCES INC",1
"1712",21,"MN","NYSTROM ASSOCIATES, LTD",1
"1713",21,"MN","PRESBYTERIAN HOMES AND SERVICES",1
"1714",21,"MO","THE CURATORS OF THE UNIVERSITY OF MISSOURI",3
"1715",21,"MO","BJC BEHAVIORAL HEALTH",2
"1716",21,"MO","INTO SLU, LLC",2
"1717",21,"MO","PROJECT HOPE INC",2
"1718",21,"MO","BURRELL, INC",1
"1719",21,"MO","CLARK COMMUNITY MENTAL HEALTH CENTER",1
"1720",21,"MO","LEARNING MOMENTUM, LLC",1
"1721",21,"MO","MIDWESTERN BAPTIST THEOLOGICAL SEMINARY INC",1
"1722",21,"MO","THE PRINCIPIA CORPORATION",1
"1723",21,"MO","WESTMINSTER COLLEGE",1
"1724",21,"MS","JACKSON STATE UNIVERSITY",1
"1725",21,"MT","BELGRADE SCHOOL DISTRICT #44",1
"1726",21,"MT","ST. PETERS HEALTH",1
"1727",21,"NC","DIOCESE OF RALEIGH",5
"1728",21,"NC","MOOD TREATMENT CENTER, PLLC",4
"1729",21,"NC","CAROLINA OUTREACH, LLC",2
"1730",21,"NC","THE CHARLOTTE MECKLENBURG HOSPITAL AUTHORITY",2
"1731",21,"NC","APPALACHIAN STATE UNIVERSITY",1
"1732",21,"NC","DUKE UNIVERSITY AND MEDICAL CENTER",1
"1733",21,"NC","METHODIST UNIVERSITY INC",1
"1734",21,"NC","NEW MIND EDUCATION, LLC",1
"1735",21,"NC","PSALM 128 MISSIONS",1
"1736",21,"NC","RESEARCH TRIANGLE INSTITUTE (RTI) INTERNATIONAL",1
"1737",21,"NE","BOARD OF REGENTS OF THE UNIVERSITY OF NEBRASKA",1
"1738",21,"NE","ONEWORLD COMMUNITY HEALTH CENTERS, INC",1
"1739",21,"NH","GRANITE STATE ORGANIZING PROJECTS INC",1
"1740",21,"NJ","PARAM HEALTHCARE IT SERVICES, INC",3
"1741",21,"NJ","WOMEN RISING INC",3
"1742",21,"NJ","HAPPY DRAGON OF NEW YORK, INC",2
"1743",21,"NJ","SMITH J.HARVEY LLC",2
"1744",21,"NJ","ABUNDANT LIFE WORSHIP CENTER OF NUTLEY, NJ, INC",1
"1745",21,"NJ","APOLLO PHARMACY INC",1
"1746",21,"NJ","ASIAN WOMEN'S CHRISTIAN ASSOCIATION INC",1
"1747",21,"NJ","CAREONE PHYSICAL THERAPY PC",1
"1748",21,"NJ","FOREVER YOUNG MEDICAL DAYCARE LLC",1
"1749",21,"NJ","GIVE CHANCES, INC",1
"1750",21,"NJ","INTO NEW YORK AT DREW, LLC",1
"1751",21,"NJ","MINTEX TECH INC",1
"1752",21,"NJ","NEW FIELD INTERNATIONAL EDUCATION NY INC",1
"1753",21,"NJ","OUR HOME ADULT DAY CARE, LLC",1
"1754",21,"NJ","PRINCETON INTERNATIONAL SCHOOL OF MATHEMATICS AND SCIENCE, INC",1
"1755",21,"NJ","SPARTA EVANGELICAL FREE CHURCH",1
"1756",21,"NJ","ST. GEORGE GREEK ORTHODOX CHURCH",1
"1757",21,"NJ","VYTALIZE HEALTH MEDICAL LLC",1
"1758",21,"NM","EARTH SPIRIT AWAKENING LLC",2
"1759",21,"NM","JOURNEY TO WELLNESS COUNSELING, LLC",1
"1760",21,"NM","WESTERN NEW MEXICO UNIVERSITY",1
"1761",21,"NV","DESERT BEHAVIORAL HEALTH",1
"1762",21,"NV","DESERT PARKWAY BEHAVIORAL HEALTHCARE HOSPITAL, LLC",1
"1763",21,"NY","C.C.M.S",23
"1764",21,"NY","RESEARCH FOUNDATION OF CUNY",9
"1765",21,"NY","SCO FAMILY OF SERVICES",8
"1766",21,"NY","THE DEVEREUX FOUNDATION",7
"1767",21,"NY","AHRC NYC",6
"1768",21,"NY","ASIAN COMMUNITY CARE MANAGEMENT, INC",6
"1769",21,"NY","KIDS ALTERNATIVE LEARNING INTERVENTION SERVICES, LLC",6
"1770",21,"NY","UNIVERSITY SETTLEMENT SOCIETY OF NEW YORK",6
"1771",21,"NY","YAI-NATIONAL INSTITUTE FOR PEOPLE WITH DISABILITIES",6
"1772",21,"OH","THE OHIO UNIVERSITY",4
"1773",21,"OH","COUNTY OF FRANKLIN, OHIO",3
"1774",21,"OH","CORNERSTONE CHURCH, INC",2
"1775",21,"OH","ASIAN AMERICAN COMMUNITY SERVICES, INC",1
"1776",21,"OH","BEECH ACRES PARENTING CENTER",1
"1777",21,"OH","BELLEFAIRE JCB",1
"1778",21,"OH","CLEVELAND CLINIC FOUNDATION",1
"1779",21,"OH","CLEVELAND INSTITUTE OF MUSIC",1
"1780",21,"OH","COUNTY OF FRANKLIN, OHIO BOARD OF DEVELOPMENTAL DISABILITIES",1
"1781",21,"OH","CRIME VICTIM SERVICES",1
"1782",21,"OH","HEARTLAND EMPLOYMENT SERVICES, LLC",1
"1783",21,"OH","NATIONWIDE CHILDREN'S HOSPITAL",1
"1784",21,"OH","ROMAN CATHOLIC DIOCESE OF COLUMBUS",1
"1785",21,"OH","WESTMINSTER PRESBYTERIAN CHURCH",1
"1786",21,"OK","ENID KOREAN CHURCH OF GRACE",1
"1787",21,"OK","OKLAHOMA DEPARTMENT OF REHABILITATION SERVICES",1
"1788",21,"OK","OKLAHOMA WESLEYAN UNIVERSITY",1
"1789",21,"OK","ORAL ROBERTS UNIVERSITY",1
"1790",21,"OK","PREFERRED FAMILY HEALTHCARE, INC",1
"1791",21,"OR","ASIAN HEALTH SERVICE CENTER",2
"1792",21,"OR","BESTCARE TREATMENT SERVICES, INC",2
"1793",21,"OR","OREGON STATE UNIVERSITY",2
"1794",21,"OR","C3 CHURCH RIP CITY, INC",1
"1795",21,"OR","INNER WELLNESS THERAPY LLC",1
"1796",21,"OR","LA CLINICA DEL VALLE FAMILY HEALTH CARE CENTER",1
"1797",21,"OR","NATIONAL UNIVERSITY OF NATURAL MEDICINE",1
"1798",21,"OR","NATIONALUNIVERSITY OF NATURAL MEDICINE",1
"1799",21,"OR","NORTHWEST SURROGACY CENTER, LLC",1
"1800",21,"OR","UNIVERSITY OF OREGON",1
"1801",21,"PA","OMNI HEALTH SERVICES, INC",11
"1802",21,"PA","THE DEVEREUX FOUNDATION",5
"1803",21,"PA","AMERICAN SCHOLAR, LTD",4
"1804",21,"PA","ASPIRE PATHWAY LLC",4
"1805",21,"PA","FORWARD PATHWAY, LLC",4
"1806",21,"RI","BROWN UNIVERSITY",1
"1807",21,"RI","FAMILY SERVICE OF RHODE ISLAND, INC",1
"1808",21,"RI","NORTHEAST BEHAVIORAL ASSOCIATES INC",1
"1809",21,"SC","NEWSPRING CHURCH, INC",2
"1810",21,"SD","NORTHEASTERN MENTAL HEALTH CENTER",1
"1811",21,"TN","BIG BROTHERS BIG SISTERS OF MIDDLE TENNESSEE",2
"1812",21,"TN","MADISON COUNTY GOVERNMENT",1
"1813",21,"TN","THE UNIVERSITY OF MEMPHIS",1
"1814",21,"TX","THE UNIVERSITY OF TEXAS AT AUSTIN",4
"1815",21,"TX","JOURNEY TO THE WEST LLC",3
"1816",21,"TX","TEXAS A&M UNIVERSITY",3
"1817",21,"TX","MOSAIC FAMILY SERVICES, INC",2
"1818",21,"TX","TEXAS ANESTHESIA BACK PAIN CENTER MDPA",2
"1819",21,"TX","TEXAS STATE UNIVERSITY",2
"1820",21,"UT","PROVO CITY SCHOOL DISTRICT",5
"1821",21,"UT","MULTICULTURAL COUNSELING CENTER LLC",2
"1822",21,"UT","CAMP BUILDING BETTER ATHLETES LLC",1
"1823",21,"UT","EXILE II LLC",1
"1824",21,"UT","SAFFRON KITCHEN INC",1
"1825",21,"UT","UTAH STATE UNIVERSITY",1
"1826",21,"VA","NEW OASIS INTERNATIONAL EDUCATION LLC",4
"1827",21,"VA","CENTRAL SENIOR CENTER",3
"1828",21,"VA","FRIENDS HEALTH CARE TEAM, INC",2
"1829",21,"VA","PILGRIM COMMUNITY CHURCH",2
"1830",21,"VA","ASTAR EDUCATION INSTITUTE",1
"1831",21,"VA","KOREAN COMMUNITY SERVICE CENTER OF GREATER WASHINGTON",1
"1832",21,"VA","LIBERTY CHRISTIAN ACADEMY",1
"1833",21,"VA","NEW OASIS INTERNATIONAL EDUCATION, INC",1
"1834",21,"VA","NORTHAMPTON COUNTY PUBLIC SCHOOLS",1
"1835",21,"VA","SOMATUS, INC",1
"1836",21,"VA","THE ROSSER FOUNDATION",1
"1837",21,"VA","THE WOMEN'S INITIATIVE",1
"1838",21,"VA","UNIVERSITY OF VIRGINIA",1
"1839",21,"VA","VIRGINIA POLYTECHNIC INSTITUTE STATE UNIVERSITY",1
"1840",21,"VA","WAVE CHURCH",1
"1841",21,"VT","RUTLAND CITY PUBLIC SCHOOLS",3
"1842",21,"WA","ASIAN COUNSELING AND REFERRAL SERVICE",10
"1843",21,"WA","A.P.P.L.E. CONSULTING",3
"1844",21,"WA","CHINESE INFORMATION AND SERVICE CENTER",3
"1845",21,"WA","ENTRE HERMANOS",2
"1846",21,"WA","NORTH STAR OFFICES, LLC",2
"1847",21,"WA","PSYCHIATRIC SOLUTIONS LLC",2
"1848",21,"WA","SEA MAR COMMUNITY HEALTH CENTERS",2
"1849",21,"WI","CHRYSALIS INC",2
"1850",21,"WI","MARQUETTE UNIVERSITY",1
